Under,Walker Kessler,-140,13.5
Over,Walker Kessler,104,13.5
Under,Walker Kessler,-135,13.5
Over,Walker Kessler,110,13.5
Under,Walker Kessler,-145,13.5
Over,Wendell Carter Jr,-103,7.5
Under,Wendell Carter Jr,-125,7.5
Over,Wendell Carter Jr,106,7.5
Under,Wendell Carter Jr,-140,7.5
Over,Wendell Carter Jr,-110,7.5
Under,Wendell Carter Jr,-120,7.5
Over,Wendell Carter Jr,-110,7.5
Under,Wendell Carter Jr,-120,7.5
Over,Wendell Carter Jr,-110,7.5
Under,Wendell Carter Jr,-120,7.5
Over,Zaccharie Risacher,-115,3.5
Under,Zaccharie Risacher,-112,3.5
Over,Zaccharie Risacher,-125,3.5
Under,Zaccharie Risacher,-106,3.5
Over,Zaccharie Risacher,-115,3.5
Under,Zaccharie Risacher,-115,3.5
Over,Zaccharie Risacher,-118,3.5
Under,Zaccharie Risacher,-115,3.5
Over,Zach Edey,118,8.5
Under,Zach Edey,-158,8.5
Under,Zach Edey,-115,7.5
Over,Zach Edey,-115,7.5
Over,Zach Edey,-109,7.5
Under,Zach Edey,-119,7.5
Over,Zach Edey,-118,7.5
Under,Zach Edey,-115,7.5
Over,Zach Edey,-110,7.5
Under,Zach Edey,-120,7.5
Over,Zach LaVine,114,4.5
Under,Zach LaVine,-148,4.5
Over,Zach LaVine,110,4.5
Under,Zach LaVine,-140,4.5
Over,Zach LaVine,104,4.5
Under,Zach LaVine,-135,4.5
Over,Zach LaVine,100,4.5
Under,Zach LaVine,-135,4.5
